"long","lat","variety","seeding_rate","seed_spacing","speed"
-91.8491599996779,40.3763171515063,"DKC63-33RIB",35.1891,5.9419,4.74
-91.8491599996779,40.3763362515063,"DKC63-33RIB",35.3981,5.9068,4.74
-91.8491595996778,40.3763552515063,"DKC63-33RIB",37.3141,5.6035,4.74
-91.8491594996779,40.3763741515063,"DKC63-33RIB",37.9482,5.5099,4.74
-91.8491590996778,40.3763932515063,"DKC63-33RIB",38.4252,5.4415,4.73
-91.8491588996778,40.3764121515063,"DKC63-33RIB",38.6712,5.4068,4.73
-91.8491586996778,40.3764311515063,"DKC63-33RIB",38.5752,5.4203,4.72
-91.8491581996778,40.3764502515063,"DKC63-33RIB",38.4752,5.4344,4.73
-91.8491580996779,40.3764692515063,"DKC63-33RIB",38.4312,5.4406,4.74
-91.8491578996778,40.3764882515063,"DKC63-33RIB",38.3702,5.4493,4.75
-91.8491575996779,40.3765073515063,"DKC63-33RIB",38.5242,5.4275,4.74
-91.8491572996779,40.3765263515063,"DKC63-33RIB",38.4512,5.4378,4.74
-91.8491569996778,40.3765453515063,"DKC63-33RIB",38.4782,5.434,4.74
-91.8491566996778,40.3765644515063,"DKC63-33RIB",38.4352,5.44,4.75
-91.8491563996779,40.3765835515063,"DKC63-33RIB",38.5102,5.4294,4.74
-91.8491559996778,40.3766027515063,"DKC63-33RIB",38.4602,5.4365,4.76
-91.8491555996778,40.3766217515063,"DKC63-33RIB",38.4612,5.4364,4.75
-91.8491555996778,40.3766409515063,"DKC63-33RIB",38.4722,5.4348,4.76
-91.8491548996778,40.3766599515063,"DKC63-33RIB",38.4382,5.4396,4.76
-91.8491545996778,40.3766788515063,"DKC63-33RIB",38.4682,5.4354,4.74
-91.8491546996779,40.3766980515063,"DKC63-33RIB",38.4492,5.4381,4.74
-91.8491541996779,40.3767171515063,"DKC63-33RIB",38.4722,5.4348,4.74
-91.8491539996779,40.3767361515063,"DKC63-33RIB",38.4602,5.4365,4.75
-91.8491535996778,40.3767552515063,"DKC63-33RIB",38.4372,5.4398,4.75
-91.8491532996779,40.3767744515063,"DKC63-33RIB",38.4772,5.4341,4.76
-91.8491529996779,40.3767935515063,"DKC63-33RIB",38.4172,5.4426,4.77
-91.8491526996778,40.3768126515063,"DKC63-33RIB",38.4352,5.44,4.76
-91.8491523996778,40.3768317515063,"DKC63-33RIB",38.4302,5.4407,4.76
-91.8491520996779,40.3768509515063,"DKC63-33RIB",38.4222,5.4419,4.76
-91.8491519996778,40.3768699515063,"DKC63-33RIB",38.4252,5.4415,4.76
-91.8491516996778,40.3768890515063,"DKC63-33RIB",38.3922,5.4461,4.76
-91.8491511996778,40.3769081515063,"DKC63-33RIB",38.4012,5.4449,4.76
-91.8491511996778,40.3769273515063,"DKC63-33RIB",38.3722,5.449,4.76
-91.8491505996779,40.3769464515063,"DKC63-33RIB",38.3942,5.4459,4.76
-91.8491504996778,40.3769656515063,"DKC63-33RIB",38.3392,5.4537,4.76
-91.8491502996778,40.3769847515063,"DKC63-33RIB",38.3522,5.4518,4.77
-91.8491498996779,40.3770039515063,"DKC63-33RIB",38.3312,5.4548,4.77
-91.8491494996778,40.3770230515063,"DKC63-33RIB",38.3312,5.4548,4.77
-91.8491494996778,40.3770421515063,"DKC63-33RIB",38.3332,5.4545,4.77
-91.8491492996778,40.3770614515063,"DKC63-33RIB",38.2902,5.4606,4.77
-91.8491489996779,40.3770805515063,"DKC63-33RIB",38.2832,5.4616,4.77
-91.8491485996778,40.3770997515063,"DKC63-33RIB",38.2412,5.4676,4.78
-91.8491481996779,40.3771189515063,"DKC63-33RIB",38.2252,5.4699,4.78
-91.8491477996779,40.3771380515063,"DKC63-33RIB",38.2522,5.4661,4.77
-91.8491476996778,40.3771571515063,"DKC63-33RIB",38.2222,5.4704,4.76
-91.8491470996779,40.3771763515063,"DKC63-33RIB",38.2252,5.4699,4.77
-91.8491469996778,40.3771954515063,"DKC63-33RIB",37.9982,5.5026,4.77
-91.8491464996778,40.3772146515063,"DKC63-33RIB",37.7452,5.5395,4.77
-91.8491461996778,40.3772337515063,"DKC63-33RIB",37.2891,5.6072,4.77
-91.8491458996779,40.3772528515063,"DKC63-33RIB",36.9931,5.6521,4.77
-91.8491455996779,40.3772719515063,"DKC63-33RIB",37.2031,5.6202,4.76
-91.8491453996779,40.3772910515063,"DKC63-33RIB",37.1671,5.6256,4.76
-91.8491452996778,40.3773101515063,"DKC63-33RIB",37.1511,5.6281,4.76
-91.8491446996779,40.3773293515063,"DKC63-33RIB",37.2551,5.6123,4.76
-91.8491445996778,40.3773482515063,"DKC63-33RIB",37.2761,5.6092,4.76
-91.8491443996779,40.3773673515063,"DKC63-33RIB",37.3421,5.5993,4.74
-91.8491438996779,40.3773863515063,"DKC63-33RIB",37.3491,5.5982,4.74
-91.8491440996778,40.3774053515063,"DKC63-33RIB",37.2991,5.6057,4.74
-91.8491433996778,40.3774243515063,"DKC63-33RIB",37.3231,5.6021,4.73
-91.8491429996779,40.3774432515063,"DKC63-33RIB",37.3391,5.5997,4.73
-91.8491424996779,40.3774622515063,"DKC63-33RIB",37.3711,5.5949,4.73
-91.8491422996779,40.3774813515063,"DKC63-33RIB",37.3021,5.6053,4.73
-91.8491420996778,40.3775003515063,"DKC63-33RIB",37.3281,5.6014,4.73
-91.8491419996779,40.3775193515063,"DKC63-33RIB",37.2911,5.6069,4.73
-91.8491415996778,40.3775383515063,"DKC63-33RIB",37.2691,5.6102,4.73
-91.8491411996778,40.3775573515063,"DKC63-33RIB",37.2841,5.608,4.73
-91.8491408996778,40.3775763515063,"DKC63-33RIB",37.2661,5.6107,4.74
-91.8491406996778,40.3775953515063,"DKC63-33RIB",37.2571,5.612,4.73
-91.8491403996779,40.3776143515063,"DKC63-33RIB",37.2561,5.6122,4.74
-91.8491401996778,40.3776334515063,"DKC63-33RIB",37.2701,5.6101,4.74
-91.8491399996778,40.3776523515063,"DKC63-33RIB",37.2791,5.6087,4.73
-91.8491393996779,40.3776714515063,"DKC63-33RIB",37.2621,5.6113,4.73
-91.8491393996779,40.3776906515063,"DKC63-33RIB",37.2541,5.6125,4.75
-91.8491390996778,40.3777096515063,"DKC63-33RIB",37.2591,5.6117,4.75
-91.8491385996778,40.3777287515063,"DKC63-33RIB",37.2411,5.6145,4.77
-91.8491386996779,40.3777480515063,"DKC63-33RIB",37.2151,5.6184,4.76
-91.8491378996778,40.3777670515063,"DKC63-33RIB",37.1891,5.6223,4.77
-91.8491376996779,40.3777863515063,"DKC63-33RIB",37.1881,5.6225,4.77
-91.8491371996779,40.3778054515063,"DKC63-33RIB",37.1761,5.6243,4.77
-91.8491369996779,40.3778245515063,"DKC63-33RIB",37.1841,5.6231,4.77
-91.8491368996778,40.3778437515063,"DKC63-33RIB",37.1731,5.6247,4.77
-91.8491364996779,40.3778628515063,"DKC63-33RIB",37.1471,5.6287,4.76
-91.8491360996778,40.3778820515063,"DKC63-33RIB",37.1961,5.6212,4.77
-91.8491358996778,40.3779012515063,"DKC63-33RIB",37.1481,5.6285,4.77
-91.8491355996779,40.3779203515063,"DKC63-33RIB",37.1701,5.6252,4.78
-91.8491353996778,40.3779395515063,"DKC63-33RIB",37.2011,5.6205,4.78
-91.8491352996779,40.3779585515063,"DKC63-33RIB",37.2071,5.6196,4.76
-91.8491345996779,40.3779776515063,"DKC63-33RIB",37.2341,5.6155,4.75
-91.8491347996779,40.3779967515063,"DKC63-33RIB",37.2301,5.6161,4.75
-91.8491342996778,40.3780158515063,"DKC63-33RIB",37.2671,5.6105,4.75
-91.8491338996779,40.3780348515063,"DKC63-33RIB",37.2771,5.609,4.75
-91.8491337996778,40.3780538515063,"DKC63-33RIB",37.2751,5.6093,4.75
-91.8491335996779,40.3780730515063,"DKC63-33RIB",37.2891,5.6072,4.75
-91.8491333996779,40.3780920515063,"DKC63-33RIB",37.3201,5.6026,4.74
-91.8491328996779,40.3781110515063,"DKC63-33RIB",37.3001,5.6056,4.75
-91.8491325996778,40.3781300515063,"DKC63-33RIB",37.3431,5.5991,4.74
-91.8491323996778,40.3781490515063,"DKC63-33RIB",37.3461,5.5987,4.74
-91.8491322996778,40.3781680515063,"DKC63-33RIB",37.3161,5.6032,4.73
-91.8491317996778,40.3781870515063,"DKC63-33RIB",37.3341,5.6005,4.73
-91.8491313996778,40.3782061515063,"DKC63-33RIB",37.3341,5.6005,4.74
-91.8491309996779,40.3782250515063,"DKC63-33RIB",37.3431,5.5991,4.73
-91.8491308996778,40.3782439515063,"DKC63-33RIB",37.3491,5.5982,4.72
-91.8491303996778,40.3782630515063,"DKC63-33RIB",37.3521,5.5978,4.72
-91.8491302996779,40.3782820515063,"DKC63-33RIB",37.3181,5.6029,4.73
-91.8491299996778,40.3783010515063,"DKC63-33RIB",37.3341,5.6005,4.74
-91.8491295996779,40.3783200515063,"DKC63-33RIB",37.3261,5.6017,4.74
-91.8491295996779,40.3783390515063,"DKC63-33RIB",37.3241,5.602,4.74
-91.8491291996778,40.3783581515063,"DKC63-33RIB",37.2941,5.6065,4.74
-91.8491288996779,40.3783771515063,"DKC63-33RIB",37.2861,5.6077,4.74
-91.8491283996779,40.3783961515063,"DKC63-33RIB",37.2901,5.6071,4.74
-91.8491284996778,40.3784152515063,"DKC63-33RIB",37.2371,5.6151,4.74
-91.8491281996778,40.3784342515063,"DKC63-33RIB",37.2391,5.6148,4.74
-91.8491279996778,40.3784533515063,"DKC63-33RIB",37.2281,5.6164,4.74
-91.8491273996779,40.3784723515063,"DKC63-33RIB",37.2081,5.6194,4.75
-91.8491269996778,40.3784913515063,"DKC63-33RIB",37.2051,5.6199,4.74
-91.8491265996778,40.3785104515063,"DKC63-33RIB",37.2051,5.6199,4.74
-91.8491265996778,40.3785293515063,"DKC63-33RIB",37.1651,5.6259,4.73
-91.8491263996778,40.3785483515063,"DKC63-33RIB",37.1691,5.6253,4.74
-91.8491261996779,40.3785674515063,"DKC63-33RIB",37.1781,5.624,4.74
-91.8491257996779,40.3785864515063,"DKC63-33RIB",37.1631,5.6262,4.73
-91.8491253996778,40.3786053515063,"DKC63-33RIB",37.1831,5.6232,4.73
-91.8491251996778,40.3786245515063,"DKC63-33RIB",37.1391,5.6299,4.73
-91.8491250996778,40.3786435515063,"DKC63-33RIB",37.1181,5.6331,4.73
-91.8491245996779,40.3786624515063,"DKC63-33RIB",37.1061,5.6349,4.74
-91.8491238996778,40.3786816515063,"DKC63-33RIB",37.1201,5.6328,4.74
-91.8491237996779,40.3787006515063,"DKC63-33RIB",37.1411,5.6296,4.74
-91.8491234996778,40.3787197515063,"DKC63-33RIB",37.1381,5.63,4.75
-91.8491233996779,40.3787388515063,"DKC63-33RIB",37.1231,5.6323,4.76
-91.8491228996779,40.3787578515063,"DKC63-33RIB",37.1361,5.6303,4.75
-91.8491223996779,40.3787769515063,"DKC63-33RIB",37.1321,5.6309,4.75
-91.8491224996778,40.3787959515063,"DKC63-33RIB",37.1481,5.6285,4.75
-91.8491219996778,40.3788150515063,"DKC63-33RIB",37.1751,5.6244,4.75
-91.8491216996779,40.3788340515063,"DKC63-33RIB",37.1401,5.6297,4.74
-91.8491214996778,40.3788531515063,"DKC63-33RIB",37.1321,5.6309,4.74
-91.8491215996778,40.3788721515063,"DKC63-33RIB",37.1691,5.6253,4.74
-91.8491208996778,40.3788912515063,"DKC63-33RIB",37.1521,5.6279,4.74
-91.8491209996779,40.3789102515063,"DKC63-33RIB",37.1571,5.6271,4.74
-91.8491202996778,40.3789293515063,"DKC63-33RIB",37.1941,5.6216,4.75
-91.8491201996779,40.3789483515063,"DKC63-33RIB",37.1831,5.6232,4.74
-91.8491201996779,40.3789673515063,"DKC63-33RIB",37.2051,5.6199,4.74
-91.8491192996779,40.3789865515063,"DKC63-33RIB",37.2111,5.619,4.75
-91.8491193996778,40.3790056515063,"DKC63-33RIB",37.2231,5.6172,4.75
-91.8491186996778,40.3790245515063,"DKC63-33RIB",37.2131,5.6187,4.75
-91.8491182996779,40.3790437515063,"DKC63-33RIB",37.2411,5.6145,4.75
-91.8491179996778,40.3790627515063,"DKC63-33RIB",37.2511,5.6129,4.74
-91.8491179996778,40.3790817515063,"DKC63-33RIB",37.2401,5.6146,4.75
-91.8491171996778,40.3791009515063,"DKC63-33RIB",37.2411,5.6145,4.74
-91.8491170996779,40.3791200515063,"DKC63-33RIB",37.2641,5.611,4.76
-91.8491170996779,40.3791369515063,"DKC63-33RIB",37.3751,5.5943,4.64
-91.8491167996778,40.3791524515063,"DKC63-33RIB",37.7202,5.5432,3.89
-91.8491162996778,40.3791684515063,"DKC63-33RIB",37.8162,5.5291,3.97
-91.8491159996778,40.3791843515063,"DKC63-33RIB",37.8152,5.5292,3.93
-91.8491159996778,40.3791991515063,"DKC63-33RIB",37.8152,5.5292,3.92
-91.8491157996778,40.3792130515063,"DKC63-33RIB",37.8152,5.5292,3.74
-91.8489713996779,40.3792155515063,"DKC63-33RIB",37.8152,5.5292,3.15
-91.8489723996778,40.3791987515063,"DKC63-33RIB",37.8152,5.5292,4.2
-91.8489728996778,40.3791821515063,"DKC63-33RIB",37.8152,5.5292,4.15
-91.8489730996778,40.3791650515063,"DKC63-33RIB",36.6831,5.6999,4.19
-91.8489738996778,40.3791472515063,"DKC63-33RIB",36.4751,5.7324,4.25
-91.8489739996779,40.3791286515063,"DKC63-33RIB",35.5211,5.8863,4.42
-91.8489739996779,40.3791104515063,"DKC63-33RIB",35.5461,5.8822,4.5
-91.8489741996779,40.3790921515063,"DKC63-33RIB",35.7271,5.8524,4.57
-91.8489747996778,40.3790739515063,"DKC63-33RIB",35.9771,5.8117,4.55
-91.8489747996778,40.3790556515063,"DKC63-33RIB",36.1611,5.7821,4.55
-91.8489745996778,40.3790373515063,"DKC63-33RIB",36.3141,5.7578,4.55
-91.8489746996779,40.3790184515063,"DKC63-33RIB",36.3561,5.7511,4.59
-91.8489747996778,40.3789990515063,"DKC63-33RIB",36.2661,5.7654,4.68
-91.8489754996778,40.3789800515063,"DKC63-33RIB",36.2611,5.7662,4.74
-91.8489754996778,40.3789609515063,"DKC63-33RIB",36.2921,5.7613,4.77
-91.8489763996779,40.3789418515063,"DKC63-33RIB",36.3871,5.7462,4.75
-91.8489761996778,40.3789228515063,"DKC63-33RIB",36.5161,5.7259,4.75
-91.8489764996778,40.3789036515063,"DKC63-33RIB",36.5701,5.7175,4.76
-91.8489766996778,40.3788845515063,"DKC63-33RIB",36.6091,5.7114,4.76
-91.8489769996778,40.3788655515063,"DKC63-33RIB",36.6841,5.6997,4.76
-91.8489775996779,40.3788464515063,"DKC63-33RIB",36.7201,5.6941,4.75
-91.8489777996779,40.3788275515063,"DKC63-33RIB",36.8001,5.6817,4.73
-91.8489782996779,40.3788085515063,"DKC63-33RIB",36.8471,5.6745,4.73
-91.8489783996778,40.3787895515063,"DKC63-33RIB",36.8781,5.6697,4.72
-91.8489786996778,40.3787705515063,"DKC63-33RIB",36.9301,5.6617,4.73
-91.8489789996779,40.3787515515063,"DKC63-33RIB",37.0031,5.6506,4.73
-91.8489792996779,40.3787325515063,"DKC63-33RIB",37.2291,5.6163,4.73
-91.8489792996779,40.3787136515063,"DKC63-33RIB",37.3031,5.6051,4.72
-91.8489797996778,40.3786945515063,"DKC63-33RIB",37.3381,5.5999,4.73
-91.8489800996778,40.3786793515063,"DKC63-33RIB",37.3641,5.596,4.73
-91.8489802996778,40.3786565515063,"DKC63-33RIB",37.4461,5.5837,4.74
-91.8489806996779,40.3786374515063,"DKC63-33RIB",37.4081,5.5894,4.74
-91.8489810996778,40.3786184515063,"DKC63-33RIB",37.4921,5.5769,4.74
-91.8489813996779,40.3785993515063,"DKC63-33RIB",37.5852,5.5631,4.75
-91.8489817996778,40.3785803515063,"DKC63-33RIB",37.5802,5.5638,4.74
-91.8489822996778,40.3785612515063,"DKC63-33RIB",37.6272,5.5569,4.75
-91.8489820996779,40.3785420515063,"DKC63-33RIB",37.5822,5.5635,4.76
-91.8489825996779,40.3785229515063,"DKC63-33RIB",37.5882,5.5626,4.76
-91.8489827996779,40.3785037515063,"DKC63-33RIB",37.5772,5.5643,4.76
-91.8489830996779,40.3784834515063,"DKC63-33RIB",37.5182,5.573,4.84
-91.8489832996779,40.3784636515063,"DKC63-33RIB",37.4121,5.5888,4.91
-91.8489835996779,40.3784436515063,"DKC63-33RIB",37.3781,5.5939,4.98
-91.8489838996778,40.3784237515063,"DKC63-33RIB",37.3141,5.6035,4.97
-91.8489842996779,40.3784038515063,"DKC63-33RIB",37.3231,5.6021,4.96
-91.8489843996778,40.3783838515063,"DKC63-33RIB",37.2731,5.6096,4.96
-91.8489848996778,40.3783638515063,"DKC63-33RIB",37.2601,5.6116,4.97
-91.8489854996779,40.3783440515063,"DKC63-33RIB",37.1741,5.6246,4.97
-91.8489857996778,40.3783241515063,"DKC63-33RIB",37.2191,5.6178,4.96
-91.8489863996779,40.3783044515063,"DKC63-33RIB",37.2081,5.6194,4.94
-91.8489865996778,40.3782844515063,"DKC63-33RIB",37.1931,5.6217,4.94
-91.8489864996778,40.3782646515063,"DKC63-33RIB",37.1601,5.6267,4.94
-91.8489867996778,40.3782448515063,"DKC63-33RIB",37.1521,5.6279,4.94
-91.8489871996779,40.3782250515063,"DKC63-33RIB",37.1471,5.6287,4.94
-91.8489875996779,40.3782052515063,"DKC63-33RIB",37.1341,5.6306,4.94
-91.8489878996779,40.3781855515063,"DKC63-33RIB",37.1631,5.6262,4.92
-91.8489880996779,40.3781656515063,"DKC63-33RIB",37.1521,5.6279,4.93
-91.8489885996779,40.3781459515063,"DKC63-33RIB",37.1611,5.6265,4.91
-91.8489887996779,40.3781261515063,"DKC63-33RIB",37.1601,5.6267,4.93
-91.8489890996779,40.3781062515063,"DKC63-33RIB",37.1551,5.6275,4.93
-91.8489891996778,40.3780864515063,"DKC63-33RIB",37.2261,5.6167,4.94
-91.8489894996779,40.3780666515063,"DKC63-33RIB",37.2911,5.6069,4.94
-91.8489898996778,40.3780467515063,"DKC63-33RIB",37.3021,5.6053,4.94
-91.8489899996779,40.3780270515063,"DKC63-33RIB",37.3291,5.6012,4.93
-91.8489906996779,40.3780072515063,"DKC63-33RIB",37.3231,5.6021,4.93
-91.8489905996778,40.3779874515063,"DKC63-33RIB",37.3321,5.6008,4.93
-91.8489910996778,40.3779676515063,"DKC63-33RIB",37.3111,5.6039,4.94
-91.8489914996779,40.3779477515063,"DKC63-33RIB",37.3571,5.597,4.93
-91.8489917996778,40.3779279515063,"DKC63-33RIB",37.3321,5.6008,4.94
-91.8489916996779,40.3779080515063,"DKC63-33RIB",37.3071,5.6045,4.95
-91.8489917996778,40.3778880515063,"DKC63-33RIB",37.3011,5.6054,4.96
-91.8489923996779,40.3778681515063,"DKC63-33RIB",37.2461,5.6137,4.96
-91.8489926996779,40.3778482515063,"DKC63-33RIB",37.2861,5.6077,4.95
-91.8489931996778,40.3778283515063,"DKC63-33RIB",37.2691,5.6102,4.96
-91.8489934996778,40.3778084515063,"DKC63-33RIB",37.2871,5.6075,4.96
-91.8489937996778,40.3777885515063,"DKC63-33RIB",37.2801,5.6086,4.96
-91.8489939996778,40.3777686515063,"DKC63-33RIB",37.2871,5.6075,4.95
-91.8489943996778,40.3777488515063,"DKC63-33RIB",37.2701,5.6101,4.95
-91.8489946996778,40.3777288515063,"DKC63-33RIB",37.2661,5.6107,4.96
-91.8489950996779,40.3777090515063,"DKC63-33RIB",37.2801,5.6086,4.95
-91.8489952996779,40.3776890515063,"DKC63-33RIB",37.2351,5.6154,4.96
-91.8489957996779,40.3776693515063,"DKC63-33RIB",37.2561,5.6122,4.94
-91.8489958996778,40.3776494515063,"DKC63-33RIB",37.2681,5.6104,4.94
-91.8489964996779,40.3776297515063,"DKC63-33RIB",37.2681,5.6104,4.93
-91.8489967996778,40.3776099515063,"DKC63-33RIB",37.2301,5.6161,4.93
-91.8489969996779,40.3775900515063,"DKC63-33RIB",37.2641,5.611,4.93
-91.8489969996779,40.3775703515063,"DKC63-33RIB",37.2621,5.6113,4.92
-91.8489975996778,40.3775505515063,"DKC63-33RIB",37.2541,5.6125,4.93
-91.8489976996779,40.3775307515063,"DKC63-33RIB",37.2561,5.6122,4.93
-91.8489980996778,40.3775109515063,"DKC63-33RIB",37.2991,5.6057,4.94
-91.8489984996778,40.3774910515063,"DKC63-33RIB",37.2571,5.612,4.93
-91.8489984996778,40.3774713515063,"DKC63-33RIB",37.3031,5.6051,4.93
-91.8489988996779,40.3774515515063,"DKC63-33RIB",37.2681,5.6104,4.93
-91.8489993996779,40.3774316515063,"DKC63-33RIB",37.3441,5.599,4.93
-91.8489995996779,40.3774118515063,"DKC63-33RIB",37.2801,5.6086,4.93
-91.8489995996779,40.3773920515063,"DKC63-33RIB",37.3231,5.6021,4.94
-91.8490001996778,40.3773723515063,"DKC63-33RIB",37.2971,5.606,4.93
-91.8490003996778,40.3773525515063,"DKC63-33RIB",37.3301,5.6011,4.92
-91.8490007996779,40.3773366515063,"DKC63-33RIB",37.3101,5.6041,4.93
-91.8490009996779,40.3773169515063,"DKC63-33RIB",37.3161,5.6032,4.93
-91.8490012996779,40.3772932515063,"DKC63-33RIB",37.3301,5.6011,4.93
-91.8490017996779,40.3772773515063,"DKC63-33RIB",37.3641,5.596,4.93
-91.8490021996779,40.3772575515063,"DKC63-33RIB",37.3391,5.5997,4.92
-91.8490023996778,40.3772377515063,"DKC63-33RIB",37.3391,5.5997,4.93
-91.8490025996778,40.3772140515063,"DKC63-33RIB",37.3341,5.6005,4.93
-91.8490029996779,40.3771942515063,"DKC63-33RIB",37.3591,5.5967,4.93
-91.8490033996779,40.3771745515063,"DKC63-33RIB",37.3461,5.5987,4.92
-91.8490035996778,40.3771547515063,"DKC63-33RIB",37.4071,5.5895,4.92
-91.8490038996779,40.3771348515063,"DKC63-33RIB",38.3072,5.4582,4.93
-91.8490040996779,40.3771152515063,"DKC63-33RIB",38.6112,5.4152,4.91
-91.8490044996778,40.3770955515063,"DKC63-33RIB",38.4552,5.4372,4.92
-91.8490049996778,40.3770757515063,"DKC63-33RIB",38.5082,5.4297,4.91
-91.8490050996779,40.3770560515063,"DKC63-33RIB",38.4542,5.4374,4.92
-91.8490055996779,40.3770362515063,"DKC63-33RIB",38.3512,5.452,4.92
-91.8490056996778,40.3770164515063,"DKC63-33RIB",38.3792,5.448,4.92
-91.8490059996778,40.3769966515063,"DKC63-33RIB",38.4002,5.445,4.92
-91.8490060996779,40.3769768515063,"DKC63-33RIB",38.4022,5.4447,4.93
-91.8490065996778,40.3769569515063,"DKC63-33RIB",38.3642,5.4501,4.94
-91.8490072996779,40.3769371515063,"DKC63-33RIB",38.3312,5.4548,4.94
-91.8490071996778,40.3769173515063,"DKC63-33RIB",38.3382,5.4538,4.94
-91.8490077996778,40.3768975515063,"DKC63-33RIB",38.3082,5.4581,4.93
-91.8490077996778,40.3768776515063,"DKC63-33RIB",38.3022,5.4589,4.94
-91.8490079996779,40.3768598515063,"DKC63-33RIB",38.2922,5.4604,4.94
-91.8490081996779,40.3768400515063,"DKC63-33RIB",38.2872,5.4611,4.94
-91.8490082996778,40.3768181515063,"DKC63-33RIB",38.2722,5.4632,4.94
-91.8490088996779,40.3767983515063,"DKC63-33RIB",38.3052,5.4585,4.94
-91.8490091996779,40.3767783515063,"DKC63-33RIB",38.2852,5.4614,4.95
-91.8490098996779,40.3767585515063,"DKC63-33RIB",38.2662,5.4641,4.95
-91.8490098996779,40.3767386515063,"DKC63-33RIB",38.2512,5.4662,4.96
-91.8490102996778,40.3767185515063,"DKC63-33RIB",38.2262,5.4698,4.96
-91.8490103996779,40.3766987515063,"DKC63-33RIB",38.2122,5.4718,4.96
-91.8490109996778,40.3766787515063,"DKC63-33RIB",38.2372,5.4682,4.97
-91.8490111996778,40.3766608515063,"DKC63-33RIB",38.2292,5.4694,4.97
-91.8490115996779,40.3766409515063,"DKC63-33RIB",38.2212,5.4705,4.96
-91.8490115996779,40.3766209515063,"DKC63-33RIB",38.2102,5.4721,4.97
-91.8490120996779,40.3765990515063,"DKC63-33RIB",38.2152,5.4714,4.96
-91.8490122996779,40.3765791515063,"DKC63-33RIB",38.2462,5.4669,4.96
-91.8490126996778,40.3765592515063,"DKC63-33RIB",38.2662,5.4641,4.96
-91.8490131996779,40.3765393515063,"DKC63-33RIB",38.2562,5.4655,4.96
-91.8490131996779,40.3765194515063,"DKC63-33RIB",38.2812,5.4619,4.96
-91.8490136996779,40.3764995515063,"DKC63-33RIB",38.2812,5.4619,4.96
-91.8490139996779,40.3764816515063,"DKC63-33RIB",38.4152,5.4429,4.96
-91.8490141996779,40.3764616515063,"DKC63-33RIB",38.0222,5.4991,4.96
-91.8490143996779,40.3764418515063,"DKC63-33RIB",37.9982,5.5026,4.96
-91.8490147996778,40.3764219515063,"DKC63-33RIB",37.6292,5.5566,4.96
-91.8490153996779,40.3763999515063,"DKC63-33RIB",37.6622,5.5517,4.96
-91.8490153996779,40.3763801515063,"DKC63-33RIB",37.7362,5.5408,4.96
-91.8490158996779,40.3763602515063,"DKC63-33RIB",37.7962,5.532,4.95
-91.8490160996779,40.3763403515063,"DKC63-33RIB",37.7052,5.5454,4.95
-91.8490164996778,40.3763204515063,"DKC63-33RIB",37.7502,5.5388,4.96
-91.8490167996779,40.3763024515063,"DKC63-33RIB",37.4191,5.5877,4.96
-91.8490171996778,40.3762824515063,"DKC63-33RIB",37.0391,5.6451,4.97
-91.8490174996778,40.3762626515063,"DKC63-33RIB",37.1851,5.6229,4.96
-91.8490176996778,40.3762427515063,"DKC63-33RIB",37.2911,5.6069,4.96
-91.8490178996778,40.3762229515063,"DKC63-33RIB",37.2371,5.6151,4.95
-91.8490181996778,40.3762009515063,"DKC63-33RIB",37.3961,5.5912,4.95
-91.8490185996778,40.3761812515063,"DKC63-33RIB",37.2971,5.606,4.95
-91.8490186996778,40.3761632515063,"DKC63-33RIB",37.4131,5.5886,4.85
-91.8490189996779,40.3761478515063,"DKC63-33RIB",38.3292,5.4551,3.85
-91.8490191996779,40.3761315515063,"DKC63-33RIB",38.6702,5.407,3.97
-91.8490196996779,40.3761174515063,"DKC63-33RIB",38.3542,5.4515,3.96
-91.8490197996778,40.3761021515063,"DKC63-33RIB",38.3092,5.4579,3.96
-91.8490199996779,40.3760879515063,"DKC63-33RIB",38.3092,5.4579,3.78
-91.8488741996779,40.3761040515063,"DKC63-33RIB",38.3092,5.4579,3.58
-91.8488740996778,40.3761200515063,"DKC63-33RIB",38.3092,5.4579,3.67
-91.8488739996778,40.3761390515063,"DKC63-33RIB",38.3092,5.4579,4.61
-91.8488734996779,40.3761584515063,"DKC63-33RIB",30.2981,6.901,4.78
-91.8488731996779,40.3761773515063,"DKC63-33RIB",33.7571,6.1939,4.73
